user_id,created_at,updated_on,hp_user_id,username,user_profile_url,user_blocked,post_id,hp_post_id,post_datetime,post_url,post_summary,post_tags,post_full,me_too
29,2022-11-05 23:07:47,2022-11-21 16:32:48,5645717,Pvukelich,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5645717,0,29,8513192,2022-10-17 15:30:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-Laptop-17-cg1075cl-hinge-exploded-after-less-than-8/m-p/8513192?search-action-id=582346341609&search-result-uid=8513192,"My HP laptop that I bought online from Costco on 2022, Feb 07 , started breaking apart due to just everyday normal use upon opening and closing, The hinge is broken and tearing the whole frame apart....","[""Microsoft Windows 11""]","My HP laptop that I bought online from Costco on 2022, Feb 07 , started breaking apart due to just everyday normal use upon opening and closing, The hinge is broken and tearing the whole frame apart....",
2180,2022-11-05 23:12:22,2022-11-21 16:33:18,4955974,Pwm4536,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4955974,0,2180,8344043,2022-03-30 20:20:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-x360-Hinge-Came-Out/m-p/8344043?search-action-id=582347328348&search-result-uid=8344043,"I bought an HP Envy x360 back in December 2020, the laptop has only been used for school work at college and light leisure use. Today my right screen hinge came out from behind the screen with no w...","[""HP ENVY x360 Convertible Laptop PC 13m-bd0023dx"", ""Microsoft Windows 10 (64-bit)""]","I bought an HP Envy x360 back in December 2020, the laptop has only been used for school work at college and light leisure use. Today my right screen hinge came out from behind the screen with no w...","[{""username"": ""mlb8"", ""hp_user_id"": ""4855482"", ""post_datetime"": ""2022-04-01""}, {""username"": ""KAB111"", ""hp_user_id"": ""4971074"", ""post_datetime"": ""2022-04-04""}]"
90501,2023-02-02 11:06:40,2023-02-02 11:06:40,6039052,qinshi,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/6039052,0,91124,8601306,2023-01-25 16:26:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-Laptop-Left-Hinge-Broken-amp-Swollen-Appears-opened/m-p/8601306?search-action-id=598496726782&search-result-uid=8601306,"I have an Envy laptop and the left hinge is broken on the corner and appears to be bulging/swollen.      This laptop has never been dropped or damaged, ever.  When I try to close or o...","[""Bulge"", ""envy"", ""hinge"", ""HP ENVY x360 - 15m-bp112dx"", ""swollen""]","I have an Envy laptop and the left hinge is broken on the corner and appears to be bulging/swollen.      This laptop has never been dropped or damaged, ever.  When I try to close or o...",
9077,2022-11-07 02:30:05,2022-11-07 10:57:17,2576635,qprdude,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/2576635,0,9703,6461487,2017-12-11 09:28:00,,,null,"

I have the same problem. So far, the replies have been nonsense. What is with this one. Redirect the OP to Microsoft forums then ask if that solved the problem. Purlease. Is that a joke reply.?

","[{""username"": ""bigd5"", ""hp_user_id"": ""3440989"", ""post_datetime"": ""2019-08-02""}]"
1010,2022-11-05 23:09:52,2022-11-21 16:31:39,4627611,QStory,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4627611,0,1010,8255728,2021-12-29 20:05:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Notebook-17-by0053cl-Broken-Hinge-NOT-DROPPED/m-p/8255728?search-action-id=582346748719&search-result-uid=8255728,"Hello,  I have an HP Laptop and the hinge is broken, and the casing above the keyboard is now cracked and lifting up. This thing only sits on a desk all day everyday. The pure act of opening and c...","[""HP 3TT03UA 17-by0053cl"", ""Microsoft Windows 10 (64-bit)""]","Hello,  I have an HP Laptop and the hinge is broken, and the casing above the keyboard is now cracked and lifting up. This thing only sits on a desk all day everyday. The pure act of opening and c...",
922,2022-11-05 23:09:39,2022-11-21 16:31:32,4544699,Queenbee20,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4544699,0,922,8230333,2021-12-01 19:28:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-on-HP-Envy-360-Notebook-broken-screen/m-p/8230333?search-action-id=582346695411&search-result-uid=8230333,We purchased this laptop in July 2020 for my son to use for school.  He went to close his laptop and a screw popped out of the left corner and the screen popped out of the same corner and cracke...,"[""HP Envy x360""]",We purchased this laptop in July 2020 for my son to use for school.  He went to close his laptop and a screw popped out of the left corner and the screen popped out of the same corner and cracke...,
9080,2022-11-07 02:30:05,2023-03-16 19:21:40,3350968,Quist,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3350968,0,9706,7065692,2019-03-24 09:57:00,,,null,"Hi.  The left hinge of my HP ENVY x360 just broke, the screen popped loose down in the corner and two screws fell out together with some plastic ""crumbles"".  I bought my computer from the HP store a...","[{""username"": ""Jessicajil"", ""hp_user_id"": ""471115"", ""post_datetime"": ""2020-02-16""}, {""username"": ""ladybug05"", ""hp_user_id"": ""1113447"", ""post_datetime"": ""2020-12-14""}, {""username"": ""Aw321"", ""hp_user_id"": ""3377692"", ""post_datetime"": ""2020-06-29""}, {""username"": ""Anniegfy2"", ""hp_user_id"": ""3397345"", ""post_datetime"": ""2019-05-30""}, {""username"": ""Geomancer"", ""hp_user_id"": ""3417306"", ""post_datetime"": ""2019-06-30""}, {""username"": ""Rouxde"", ""hp_user_id"": ""3424478"", ""post_datetime"": ""2019-07-10""}, {""username"": ""Just1AngeMe"", ""hp_user_id"": ""3429253"", ""post_datetime"": ""2019-07-17""}, {""username"": ""Starr4109"", ""hp_user_id"": ""3460429"", ""post_datetime"": ""2019-08-27""}, {""username"": ""VelardeWill"", ""hp_user_id"": ""3468540"", ""post_datetime"": ""2019-09-05""}, {""username"": ""kitkat99"", ""hp_user_id"": ""3479363"", ""post_datetime"": ""2019-09-18""}, {""username"": ""Ashish98"", ""hp_user_id"": ""3484596"", ""post_datetime"": ""2019-09-24""}, {""username"": ""anniewin"", ""hp_user_id"": ""3485450"", ""post_datetime"": ""2019-09-25""}, {""username"": ""chefbombay"", ""hp_user_id"": ""3488949"", ""post_datetime"": ""2019-09-30""}, {""username"": ""Cassie14"", ""hp_user_id"": ""3499155"", ""post_datetime"": ""2019-10-11""}, {""username"": ""ShannenB"", ""hp_user_id"": ""3514671"", ""post_datetime"": ""2019-10-29""}, {""username"": ""yellowbug94"", ""hp_user_id"": ""3517658"", ""post_datetime"": ""2019-11-02""}, {""username"": ""Idgiarraputo"", ""hp_user_id"": ""3551724"", ""post_datetime"": ""2019-12-10""}, {""username"": ""Beachguy2"", ""hp_user_id"": ""3557569"", ""post_datetime"": ""2019-12-17""}, {""username"": ""Springopen"", ""hp_user_id"": ""3559249"", ""post_datetime"": ""2019-12-19""}, {""username"": ""TheMizDuck"", ""hp_user_id"": ""3583351"", ""post_datetime"": ""2020-02-07""}, {""username"": ""Yangy0303"", ""hp_user_id"": ""3584847"", ""post_datetime"": ""2020-01-17""}, {""username"": ""Cured"", ""hp_user_id"": ""3614005"", ""post_datetime"": ""2020-02-17""}, {""username"": ""Moniluv"", ""hp_user_id"": ""3619611"", ""post_datetime"": ""2020-02-23""}, {""username"": ""Preshant_91"", ""hp_user_id"": ""3619729"", ""post_datetime"": ""2020-02-23""}, {""username"": ""DinesB"", ""hp_user_id"": ""3644519"", ""post_datetime"": ""2020-07-19""}, {""username"": ""JaimieHamilton"", ""hp_user_id"": ""3683712"", ""post_datetime"": ""2020-04-18""}, {""username"": ""jpico22"", ""hp_user_id"": ""3697646"", ""post_datetime"": ""2020-04-27""}, {""username"": ""TJMasters"", ""hp_user_id"": ""3762695"", ""post_datetime"": ""2020-06-24""}, {""username"": ""RGrems"", ""hp_user_id"": ""3767790"", ""post_datetime"": ""2020-07-02""}, {""username"": ""Laura200"", ""hp_user_id"": ""3783084"", ""post_datetime"": ""2020-07-14""}, {""username"": ""nanette313"", ""hp_user_id"": ""3791038"", ""post_datetime"": ""2020-07-22""}, {""username"": ""anhclouser"", ""hp_user_id"": ""3792008"", ""post_datetime"": ""2020-07-22""}, {""username"": ""marty773"", ""hp_user_id"": ""3833683"", ""post_datetime"": ""2020-08-30""}, {""username"": ""John_010101"", ""hp_user_id"": ""3910520"", ""post_datetime"": ""2020-11-01""}, {""username"": ""ahass"", ""hp_user_id"": ""3917144"", ""post_datetime"": ""2020-11-06""}, {""username"": ""MsJJ48"", ""hp_user_id"": ""3941131"", ""post_datetime"": ""2020-11-24""}, {""username"": ""sa60"", ""hp_user_id"": ""3948034"", ""post_datetime"": ""2020-11-30""}, {""username"": ""Brian_Dee"", ""hp_user_id"": ""3963655"", ""post_datetime"": ""2020-12-11""}, {""username"": ""LaurenH77"", ""hp_user_id"": ""3972773"", ""post_datetime"": ""2020-12-19""}, {""username"": ""Jeff410"", ""hp_user_id"": ""3979390"", ""post_datetime"": ""2020-12-26""}, {""username"": ""bunny345"", ""hp_user_id"": ""4004614"", ""post_datetime"": ""2021-01-16""}, {""username"": ""randya625"", ""hp_user_id"": ""4013170"", ""post_datetime"": ""2021-01-23""}, {""username"": ""Lpstk6"", ""hp_user_id"": ""4114432"", ""post_datetime"": ""2021-04-07""}, {""username"": ""m100msa"", ""hp_user_id"": ""4190700"", ""post_datetime"": ""2021-06-25""}]"
1549,2022-11-05 23:10:59,2022-11-21 16:32:26,3874863,Quixck,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3874863,0,1549,7805681,2020-10-06 18:43:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-17-Omen-w033dx-body-broken-from-hinges-awfully/m-p/7805681?search-action-id=582346998204&search-result-uid=7805681,"My laptop's body has been broken from where the hinges are attached to the bottom case, to a point that the LCD is just hanging there with the attached hinges. Is there a way I can get a r...","[""HP 17 BodyHp 17 OmenHP HingesHP OmenMicrosoft Windows 10 (64-Bit)OMEN By HP Laptop PC - 17-W033dx"", ""HP 17 Omen w033dx"", ""Microsoft Windows 10 (64-bit)""]","My laptop's body has been broken from where the hinges are attached to the bottom case, to a point that the LCD is just hanging there with the attached hinges. Is there a way I can get a r...",
1374,2022-11-05 23:10:36,2022-11-21 16:32:10,4189753,R_B-140,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4189753,0,1374,8089596,2021-06-16 06:43:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-cover-broken-with-the-laptop-not-physically-opening/m-p/8089596?search-action-id=582346914510&search-result-uid=8089596,"My laptop is a HP Pavilion - 14-ce0510sa. The hinge cover broke from the bottom, and somehow laptop's display got stuck. This is causing the laptop to not physically open, with the rubber cover of t...","[""HP Pavilion - 14-ce0510sa""]","My laptop is a HP Pavilion - 14-ce0510sa. The hinge cover broke from the bottom, and somehow laptop's display got stuck. This is causing the laptop to not physically open, with the rubber cover of t...",
846,2022-11-05 23:09:27,2022-11-21 16:31:23,3168249,r-obi,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3168249,0,846,7677585,2020-07-08 06:11:00,https://h30434.www3.hp.com/t5/Business-Notebooks/EliteBook-1040-G4-hinge-defective/m-p/7677585?search-action-id=582346682810&search-result-uid=7677585,"Hello, please take a look at the Video.  Is something loose or broken, or is it HP standard?   https://s12.directupload.net/images/200708/y4drc5dk.mp4","[""Elitebook 1040 G4"", ""Microsoft Windows 10 (64-bit)""]","Hello, please take a look at the Video.  Is something loose or broken, or is it HP standard?   https://s12.directupload.net/images/200708/y4drc5dk.mp4",
12,2022-11-05 23:07:47,2022-11-21 16:30:43,5683198,R247,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5683198,0,12,8522752,2022-10-27 12:30:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-broken-for-hp-notebook-14ck/m-p/8522752?search-action-id=582346341609&search-result-uid=8522752,"I have used my HP laptop with utmost care but my laptop hinge is broken,it made a click sound on opening earlier and now the back case is coming out with it. It is out of warranty, but this is s...","[""HP Notebook - 14-ck0159tu""]","I have used my HP laptop with utmost care but my laptop hinge is broken,it made a click sound on opening earlier and now the back case is coming out with it. It is out of warranty, but this is s...",
1355,2022-11-05 23:10:36,2022-11-21 16:32:05,3895367,R2C1,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3895367,0,1355,7824207,2020-10-23 07:15:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-broken-hinge-on-HP-Pavilon-15/m-p/7824207?search-action-id=582346914510&search-result-uid=7824207,Left hinge on 15 in laptop fell apart . no longer able t close computer .. why ? need to get it fixed if at all possible,"[""HP Laptop 15-bs0xx"", ""Microsoft Windows 10 (64-bit)""]",Left hinge on 15 in laptop fell apart . no longer able t close computer .. why ? need to get it fixed if at all possible,"[{""username"": ""berlin0808"", ""hp_user_id"": ""4873648"", ""post_datetime"": ""2022-03-07""}]"
1580,2022-11-05 23:11:04,2022-11-21 16:32:30,3760615,R2D2SCR,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3760615,0,1580,7656364,2020-06-23 05:14:00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Hinge-on-Laptop-has-broken-after-just-two-years/m-p/7656364?search-action-id=582347026220&search-result-uid=7656364,The fixing for the hinge has fallen apart and as a result my screen has smashed. I have a 14-cd0524sa bought from Currys in November 2011 and they say it can't be fixed having checked with HP?? A...,"[""Microsoft Windows 10 (32-bit)"", ""Pavillion 14 x360""]",The fixing for the hinge has fallen apart and as a result my screen has smashed. I have a 14-cd0524sa bought from Currys in November 2011 and they say it can't be fixed having checked with HP?? A...,
1161,2022-11-05 23:10:12,2022-11-21 16:31:53,4230915,Rabi_Sankar,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4230915,0,1161,8413662,2022-06-24 12:13:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-repair-for-laptop/m-p/8413662?search-action-id=582346810002&search-result-uid=8413662,"Would like to know the best way to get broken hinge repaired. Whether to bring the laptop to service center in Kolkata, or we can get onsight support?","[""HP Notebook - 14q-cs0023tu"", ""Microsoft Windows 10 (64-bit)""]","Would like to know the best way to get broken hinge repaired. Whether to bring the laptop to service center in Kolkata, or we can get onsight support?",
153,2022-11-05 23:08:02,2022-11-21 16:30:51,3909311,rachel_99,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3909311,0,153,8251270,2021-12-24 23:18:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge/m-p/8251270?search-action-id=582346417008&search-result-uid=8251270,"...s it was my second laptop since high school and my uni life relies heavy on it. I was closing the lid and the bottom of the laptop cracked open. I tried to open the lid back up and then, the hinge p...","[""Envy 13"", ""hinge"", ""Microsoft Windows 10 (64-bit)""]","...s it was my second laptop since high school and my uni life relies heavy on it. I was closing the lid and the bottom of the laptop cracked open. I tried to open the lid back up and then, the hinge p...",
851,2022-11-05 23:09:31,2023-04-12 20:50:01,5143780,Rachel13a,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5143780,0,851,8390843,2022-05-27 12:30:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-broken-hinge-caused-screen-to-crack/m-p/8390843?search-action-id=582346689462&search-result-uid=8390843,"I bought my HP Envy a little under a year ago, and it is still under warranty. Just recently the right hinge seized up and caused the bottom right corner to open up and the screen glass to crack. T...","[""HP ENVY x360 Convertible Laptop PC 13m-bd0000 (172M9AV)"", ""Microsoft Windows 10 (64-bit)""]","I bought my HP Envy a little under a year ago, and it is still under warranty. Just recently the right hinge seized up and caused the bottom right corner to open up and the screen glass to crack. T...","[{""username"": ""MatthewT1974"", ""hp_user_id"": ""6324006"", ""post_datetime"": ""2023-04-08""}]"
1351,2022-11-05 23:10:35,2022-11-21 16:32:09,4213325,rachelparent02,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4213325,0,1351,8107783,2021-07-08 21:40:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/left-hinge-broken-corner-of-laptop-is-cracked-and-has/m-p/8107783?search-action-id=582346914510&search-result-uid=8107783,"Hello,    My HP Notebook - 17-ca0054cl laptop left hinge broke and the left corner is cracked and bulging. The laptop was not dropped or fell. When I open and close the laptop, the hinge is s...","[""HP Notebook - 17-ca0054cl"", ""Microsoft Windows 10 (64-bit)""]","Hello,    My HP Notebook - 17-ca0054cl laptop left hinge broke and the left corner is cracked and bulging. The laptop was not dropped or fell. When I open and close the laptop, the hinge is s...","[{""username"": ""Nancy0630"", ""hp_user_id"": ""5469427"", ""post_datetime"": ""2022-09-01""}]"
1900,2022-11-05 23:11:44,2022-11-21 16:32:52,3550151,radYnSQkgY,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3550151,0,1900,7333605,2019-12-09 08:35:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-Hinge-is-Broken-wires-are-exposed-and-the-corner-of/m-p/7333605?search-action-id=582347133138&search-result-uid=7333605,"Hello,     My 17"" HP 250 G5 Notebook has had a noticeably rigid left hinge for two to three months now. However last week, as I closed the notebook, the hing made a few loud popping noises, s...",null,"Hello,     My 17"" HP 250 G5 Notebook has had a noticeably rigid left hinge for two to three months now. However last week, as I closed the notebook, the hing made a few loud popping noises, s...","[{""username"": ""Sam05052"", ""hp_user_id"": ""4595255"", ""post_datetime"": ""2021-12-18""}]"
9092,2022-11-07 02:30:05,2022-11-07 10:57:17,3806834,Rae_M,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3806834,0,9718,7719973,2020-08-05 19:55:00,,,null,"

My computer was purchased about a year ago. Only recently I have been unable to close and open my laptop.  The trim around my screen was pulled off by half of my left plastic hinge, the bottom half. The hinge is in great condition and will even clip back on, but the issue is internally. I don't know how to fix this. I am unable to open or close the lid for because of the broken connection on the left side, my plastic bottom hinge will not move, thus tearing my trim off the lid when I try to open or close.

",
1511,2022-11-05 23:10:57,2022-11-21 16:32:23,3752789,RafaelFontes,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3752789,0,1511,7647600,2020-06-16 08:44:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-Gaming-15-laptop-broken-hinges/m-p/7647600?search-action-id=582346998204&search-result-uid=7647600,"...avilion Gaming 15 laptop owners. The hinges broke for no apparent reason. The Laptop is like new one,  except for the broken hinges. Did HP provide any way to repair the problem?  Thanks for attention","[""Microsoft Windows 10 (64-bit)"", ""Pavilion gaming 15 laptop""]","...avilion Gaming 15 laptop owners. The hinges broke for no apparent reason. The Laptop is like new one,  except for the broken hinges. Did HP provide any way to repair the problem?  Thanks for attention",
1122,2022-11-05 23:10:06,2022-11-21 16:31:49,3432590,Rag_arya,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3432590,0,1122,7180972,2019-07-22 22:07:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-left-hinge/m-p/7180972?search-action-id=582346801614&search-result-uid=7180972,The left hinge of my HP notebook 15-r204tx is sort of broken and subsequently the screen frame has started to separate away from the left corner side. What should i do?,"[""HP Notebook - 15-r204tx"", ""Microsoft Windows 10 (64-bit)""]",The left hinge of my HP notebook 15-r204tx is sort of broken and subsequently the screen frame has started to separate away from the left corner side. What should i do?,
27272,2022-11-16 22:53:23,2022-11-22 19:18:20,5759305,raghu6300,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/5759305,0,27898,8539929,2022-11-16 06:10:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/laptop-left-hinge-broken/m-p/8539929?search-action-id=584880474469&search-result-uid=8539929,...pening my laptop I saw that left hinge was stuck and the bezel there was broken and there is a crack on the glass . I contacted hp customer care but they are saying that as the laptop is bought in U...,"[""HP ENVY x360 Laptop - 15-ee0003ca"", ""Microsoft Windows 11""]",...pening my laptop I saw that left hinge was stuck and the bezel there was broken and there is a crack on the glass . I contacted hp customer care but they are saying that as the laptop is bought in U...,"[{""username"": ""LiyanaTibin"", ""hp_user_id"": ""5782463"", ""post_datetime"": ""2022-11-22""}]"
106,2022-11-05 23:07:57,2022-11-21 16:30:47,3735699,RahmaRM,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3735699,0,106,7625208,2020-05-28 05:16:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-pavilion-gaming-PC-Monitor-hinge-broken/m-p/7625208?search-action-id=582346354493&search-result-uid=7625208,"...oticed bits of black plastic. The hinge suddenly is out of it's place and i think it's broken. Keep in mind it doesnt travel, it's always on my desk. I'm exremely saddened by this because I have a lot o...","[""Microsoft Windows 10 (64-bit)"", ""Pavilion Gaming""]","...oticed bits of black plastic. The hinge suddenly is out of it's place and i think it's broken. Keep in mind it doesnt travel, it's always on my desk. I'm exremely saddened by this because I have a lot o...","[{""username"": ""Kashyapshani"", ""hp_user_id"": ""3723861"", ""post_datetime"": ""2021-01-28""}, {""username"": ""VictorioLopes"", ""hp_user_id"": ""3750158"", ""post_datetime"": ""2020-06-13""}, {""username"": ""BillP71"", ""hp_user_id"": ""3781053"", ""post_datetime"": ""2020-07-12""}, {""username"": ""sakall"", ""hp_user_id"": ""3797417"", ""post_datetime"": ""2020-07-28""}, {""username"": ""Strievsky"", ""hp_user_id"": ""3826125"", ""post_datetime"": ""2020-08-24""}, {""username"": ""aplsoumya"", ""hp_user_id"": ""3840327"", ""post_datetime"": ""2020-09-05""}]"
2015,2022-11-05 23:12:01,2023-03-30 03:22:16,3493490,rahul455,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3493490,0,2015,7259756,2019-10-05 12:56:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-X360-Screen-Pop-Out-at-Left-Hinge/m-p/7259756?search-action-id=582347212067&search-result-uid=7259756,"The  left hinge has become detached/broken on the monitor   side    (HP Envy x360 Convert  15-bp100na). This, in turn, cause the bottom monitor frame t...","[""HP Envy x360"", ""Microsoft Windows 10 (64-bit)""]","The left hinge has become detached/broken on the monitor side (HP Envy x360 Convert 15-bp100na). This, in turn, cause the bottom monitor frame to pop o...","[{""username"": ""ladyJay007"", ""hp_user_id"": ""3477704"", ""post_datetime"": ""2022-05-09""}, {""username"": ""lexxtice"", ""hp_user_id"": ""3515803"", ""post_datetime"": ""2019-10-31""}, {""username"": ""andreat13"", ""hp_user_id"": ""3570013"", ""post_datetime"": ""2020-01-01""}, {""username"": ""Johannes77"", ""hp_user_id"": ""3607674"", ""post_datetime"": ""2020-02-10""}, {""username"": ""ashish_vaidhya"", ""hp_user_id"": ""3757440"", ""post_datetime"": ""2020-06-20""}, {""username"": ""raav_"", ""hp_user_id"": ""3850235"", ""post_datetime"": ""2020-09-14""}, {""username"": ""Dwarak1"", ""hp_user_id"": ""3858549"", ""post_datetime"": ""2020-09-21""}, {""username"": ""katekerwin"", ""hp_user_id"": ""4645497"", ""post_datetime"": ""2022-01-04""}, {""username"": ""Chloe_028"", ""hp_user_id"": ""6065145"", ""post_datetime"": ""2023-01-31""}]"
1681,2022-11-05 23:11:17,2022-12-31 19:27:58,4428204,Rahul861,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4428204,0,1681,8197338,2021-10-23 08:09:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Recalls-or-known-HInge-defects-in-HP-laptops/m-p/8197338?search-action-id=582347102715&search-result-uid=8197338,"My laptop that I bought in August 2018, started breaking apart due to just everyday normal use upon opening and closing, The hinge is broken and tearing the whole frame apart. My touch screen also b...","[""Hp Pavilion x360 Convertible 14-cd0087tu"", ""Microsoft Windows 10 (64-bit)""]","My laptop that I bought in August 2018, started breaking apart due to just everyday normal use upon opening and closing, The hinge is broken and tearing the whole frame apart. My touch screen also b...","[{""username"": ""David_F_NZ"", ""hp_user_id"": ""4357076"", ""post_datetime"": ""2021-10-24""}, {""username"": ""Geoff45"", ""hp_user_id"": ""4450608"", ""post_datetime"": ""2021-10-31""}, {""username"": ""Hagbart71"", ""hp_user_id"": ""5062704"", ""post_datetime"": ""2022-05-01""}, {""username"": ""Suraj9439"", ""hp_user_id"": ""5345970"", ""post_datetime"": ""2022-07-30""}, {""username"": ""JWMedia"", ""hp_user_id"": ""5386493"", ""post_datetime"": ""2022-08-10""}, {""username"": ""swirg"", ""hp_user_id"": ""5529330"", ""post_datetime"": ""2022-09-16""}, {""username"": ""IsssueEnvyasadf"", ""hp_user_id"": ""5624069"", ""post_datetime"": ""2022-10-12""}, {""username"": ""MWLKLL"", ""hp_user_id"": ""5689444"", ""post_datetime"": ""2022-10-29""}, {""username"": ""Nitinmittal20"", ""hp_user_id"": ""5918054"", ""post_datetime"": ""2022-12-28""}]"
2128,2022-11-05 23:12:15,2023-03-30 03:22:32,4940556,Raj-cad-86,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/4940556,0,2128,8340240,2022-03-26 12:18:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/SCREEN-COVER-REPAIR-HP-laptop-ENVY-X360-15-BP108CA/m-p/8340240?search-action-id=582347283362&search-result-uid=8340240,"SERIAL NUMBER:  [Personal Information Removed] , PRODUCT NUMBER 1UG62UA.  THE LAPTOP OUTSIDE SCREEN COVER IS BROKEN FROM THE POINT WHERE IT ATTACHES TO THE LEFT HINGE.   HOW DO I GO ABOUT O...","[""Microsoft Windows 10 (64-bit)""]","SERIAL NUMBER: [Personal Information Removed], PRODUCT NUMBER 1UG62UA.  THE LAPTOP OUTSIDE SCREEN COVER IS BROKEN FROM THE POINT WHERE IT ATTACHES TO THE LEFT HINGE.   HOW DO I GO ABOUT O...",
9099,2022-11-07 02:30:05,2022-11-07 10:57:17,3427231,Rajeev96,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3427231,0,9725,7172838,2019-07-15 04:47:00,,,null,"

My model is Hp bs-180tx and my screen hinge is broken. I wanted to know what will be the possible cost to repair it. 



					
						Solved!
					
					Go to Solution.




",
1695,2022-11-05 23:11:18,2022-11-21 16:32:39,3274768,Rajesh_Singh1,https://h30434.www3.hp.com/t5/user/viewprofilepage/user-id/3274768,0,1695,6947634,2018-12-24 03:21:00,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Laptop-Hinge-Broken-Poor-quality-hardware-amp-Poor/m-p/6947634?search-action-id=582347102715&search-result-uid=6947634,"Hi,     I bought a laptop (HP 17-BS0XX) from US (Chicago) in Feb 2018 and after 8 months of normal use (I am not a heavy user), one of its hinges have broken (hinge material is very poor). I h...","[""HP 17-bs0xx""]","Hi,     I bought a laptop (HP 17-BS0XX) from US (Chicago) in Feb 2018 and after 8 months of normal use (I am not a heavy user), one of its hinges have broken (hinge material is very poor). I h...","[{""username"": ""tangofred"", ""hp_user_id"": ""3531222"", ""post_datetime"": ""2019-11-17""}]"
