hp_post_id,post_datetime,username,post_url,post_tags,post_summary
7477955,2020-02-17 14:47:00+02:00,ArvindPR,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-13-ab016nr-Notebook-hinge-broken/m-p/7477955?search-action-id=576742737572&search-result-uid=7477955,"['HP ENVY 13-ab016nr Notebook', 'Microsoft Windows 10 (64-bit)']","Hello,     My  HP ENVY 13-ab016nr Notebook hinge is broken and I'm not able to close it properly. I used this laptop only for my professional use and I see this as a common issue o..."
7477400,2020-02-17 08:32:00+02:00,Starfox1337,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Screen-Hinge-broken-at-one-year/m-p/7477400?search-action-id=576742737572&search-result-uid=7477400,"['HP Gaming Pavilion - 15-cx0056wm', 'Microsoft Windows 10 (64-bit)']","Hi, I have a one year old HP Gaming Pavilion and about a month ago the bezel started separating from the screen, and now the right side hinge has broken completely. I am no longer able to open or c..."
7477225,2020-02-17 04:25:00+02:00,MartinLpro,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Pavillion-Gaming-hinge-broken-after-about-1-year-of-use/m-p/7477225?search-action-id=576742737572&search-result-uid=7477225,"['HP PAVILION GAMING 15-CX0015NO', 'Microsoft Windows 10 (64-bit)']",It's basically the exact same thing as this older post https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Pavillion-Gaming-PC-Hinge-broke-after-10-months/td-p/7083557      W...
7476996,2020-02-16 18:42:00+02:00,GB333,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-X360-HINGES-DESIGN-FLAW/m-p/7476996?search-action-id=576742737572&search-result-uid=7476996,"['BAD DESIGN', 'Envy x360 Convertible', 'Microsoft Windows 10 (64-bit)', 'design flaw', 'known issue']",...30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Breaking-hinge-on-HP-EN...    https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Defective-Left-Hinge-HP-Envy-x.....
7476308,2020-02-15 23:59:00+02:00,Archie7,https://h30434.www3.hp.com/t5/Notebook-Boot-and-Lockup/Hp-laptop-repair/m-p/7476308?search-action-id=576742737572&search-result-uid=7476308,['Hp pavillion 15au006tx'],The hinge near the power button is broken .The laptop is not booting.Need to get it repaired.kindly help
7475444,2020-02-15 08:51:00+02:00,Flip4U,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-x360-Broken-Hinge/m-p/7475444?search-action-id=576742737572&search-result-uid=7475444,"['Envy x360 m Convertible    Model: 15m-bp111dx', 'Microsoft Windows 10 (64-bit)', 'envy x360', 'hinge']",The screws holding the right hinge to the display half of the notebook have pulled out of the plastic.  Now the screen and top part of the case are separating.  Notebook is just over 2 y...
7474627,2020-02-14 12:57:00+02:00,gtg72,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Purchase-of-individual-key-key-hinge-for-HP-Envy-13-ah1507sa/m-p/7474627?search-action-id=576742737572&search-result-uid=7474627,"['Envy 13-ah1507sa', 'Microsoft Windows 10 (64-bit)']","...onger functional (aka forcefully). Specifically, the ""comma"" key is the one that has broken (the key to the right of ""m"" on a UK layout keyboard).  The spare part number in the parts manual for the k..."
7474615,2020-02-14 12:44:00+02:00,ThatNathan89,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Loose-Broken-left-laptop-hinge/m-p/7474615?search-action-id=576742737572&search-result-uid=7474615,"['15-BW011DX', 'Microsoft Windows 10 (64-bit)']","The left hinge of my laptop is lose and it's causing the entire thing to fall a part.  SKU: 6090905, product number 15-BW011DX."
7474021,2020-02-13 23:55:00+02:00,MishMish1,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-of-Envy-x360-15m-bp111dx/m-p/7474021?search-action-id=576742737572&search-result-uid=7474021,"['Envy x360 -15m-bp111dx', 'Microsoft Windows 10 (64-bit)']","Hi,  Both the hinges of the mentioned laptop have broken (screws holding them in place has detached from the plastic) and have come off of the display unit. Everything else is fine. I'm trying to l..."
7470173,2020-02-11 03:19:00+02:00,TPLondon,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavalion-laptop-hinge-broken/m-p/7470173?search-action-id=576742737572&search-result-uid=7470173,"['BAD DESIGN', 'HP Pavilion 14-ce0006na', 'Hp Pavalion', 'Microsoft Windows 10 (64-bit)', 'hinge broken but not covered in warranty', 'rip off']","I purchased this laptop in May 2019. One Hinge is broken. On reading various forum, it’s informing that should be covered in warranty but after opening the case, HP informed me that hinge broken w..."
7469984,2020-02-10 20:50:00+02:00,Leo801,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinges/m-p/7469984?search-action-id=576742737572&search-result-uid=7469984,"['HP Notebook - 17-by0053cl', 'Microsoft Windows 10 (64-bit)']","To Whom It May Concern:       I bought an HP Notebook 17-by0053cl   new at COSCO on April of 2018, had it for almost two years now, one of the hinges snapped about 3 months ago, I was b..."
7469856,2020-02-10 17:28:00+02:00,BlakeD29,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Left-Hinge/m-p/7469856?search-action-id=576742737572&search-result-uid=7469856,"['Microsoft Windows 10 (64-bit)', 'envy x360']","Hello,    I have an HP Envy x360 Convertible that is just under 2 years old and sustained a broken left hinge today. I was closing it gently and normally when there was a sound of crunched plastic a..."
7468143,2020-02-09 13:51:00+02:00,AND02,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Faulty-Left-Hinge/m-p/7468143?search-action-id=576742737572&search-result-uid=7468143,"['HP Envy', 'broken hinge']","My HP Envy laptop is less than two years old and recently, moving the screen from tablet mode the left hinge broke. I invested my money in this laptop because I trusted HP and their laptops, but n..."
7467457,2020-02-09 03:25:00+02:00,YeLatt,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Touch-Screen-need-to-replace/m-p/7467457?search-action-id=576742737572&search-result-uid=7467457,"['ENVY Touchsmart 15 Notebook PC', 'Microsoft Windows 10 (64-bit)', 'touchscreen']",Serial: [edited]  Product:  F7Q47PA#AB4  NO MORE WARRANTY  MODEL: 15-j127TX  My laptop touch screen 4 corners becomes white but the system is working well.  And screen hinge were broken. Need t...
7466629,2020-02-08 07:26:00+02:00,Mkhail,https://h30434.www3.hp.com/t5/Notebook-Software-and-How-To-Questions/Clicking-noise-when-I-open-and-close-laptop/m-p/7466629?search-action-id=576742737572&search-result-uid=7466629,"['Hp Envy X360 15-ds0000ur', 'Microsoft Windows 10 (64-bit)', 'Warranty', 'envy', 'hinge']","Hello!  When I open and close my laptop I hear strange clicks under the screen on the left side. It seems like broken hinge. Is it norrmal? And if it's not, can I change laptop with a warranty?"
7466540,2020-02-08 05:23:00+02:00,AravindD,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/My-HP-241-lap-motherboard-is-dead-when-I-charged-it/m-p/7466540?search-action-id=576742737572&search-result-uid=7466540,"['HP 241 G1', 'Microsoft Windows 10 (64-bit)', 'abrupt shutdowns', 'motherboard']","HP 241 laptop which had an broken hinge, and when hinge often comes in contact with the motherboard , it will power off abruptly, One day it was in an off condition and when I tried to power on, it d..."
7466244,2020-02-07 21:04:00+02:00,HingeBrokenMan,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/The-left-hinge-on-my-laptop-is-completely-broken-the-screws/m-p/7466244?search-action-id=576742737572&search-result-uid=7466244,"['HP Notebook - 17-x115dx', 'Microsoft Windows 10 (64-bit)']","The left hinge on my laptop has completely broke. The screws holding the plastic to it have fallen out and have plastic in the ferrules, so the plastic on the boards are damaged. This computer had t..."
7464185,2020-02-06 11:28:00+02:00,Samiryaa,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/My-laptop-is-not-closing-from-the-left-side-the-lid-s-upper/m-p/7464185?search-action-id=576742737572&search-result-uid=7464185,"['HP Pavlion', 'Microsoft Windows 10 (64-bit)']",My laptop lid is not closing it is broken from the left side from the hinge and it provide pressure in the screen while i try to close   My laptop lies within the warranty date of 3 yrs kindly t...
7463013,2020-02-05 14:05:00+02:00,Chand2020,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Warranty-Repair-for-Broken-Hinge/m-p/7463013?search-action-id=576742737572&search-result-uid=7463013,"['Microsoft Windows 10 (64-bit)', 'Pavilion 14-CE0064-st']",The hinge of my laptop just recently broke by simply opening the laptop.  It looks like the two metal pins in the hinge detached from the sockets in the metal plate.  Can someone from HP l...
7462989,2020-02-05 13:50:00+02:00,Tkohl99,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-x360-coming-apart-at-hinge/m-p/7462989?search-action-id=576742737572&search-result-uid=7462989,['HP Envy x360'],I have an HP envy x360.As it is an expensive laptop I took very good care of it.But for my luck the left hinge broken apart two days back.I didn't even put much pressure on my laptop anytime.Now it g...
7462261,2020-02-05 04:17:00+02:00,Pissedoff0071,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinges-on-17-quot-HP-Envy-Laptop/m-p/7462261?search-action-id=576742737572&search-result-uid=7462261,"['Envy 17""', 'Microsoft Windows 10 (64-bit)']",...ange Envy & pavillion laptops. They are always in the £1300 to £1500 region. The current one has lasted less than 2 years. The internal plastic has become embrittled and the screws which hold the hinge...
7460608,2020-02-03 20:40:00+02:00,Drizzt1980,https://h30434.www3.hp.com/t5/Notebook-Software-and-How-To-Questions/Broken-Hinges/m-p/7460608?search-action-id=576742737572&search-result-uid=7460608,"['Broken Hinges on HP Envy TouchSmart 17', 'HP Envy Touch Smart 17 Notebook PC', 'Microsoft Windows 8.1 (64-bit)']",I am looking to replace my cover and base for my computer. Maybe hinges as well. How do I get the best parts? It is no longer under warranty through HP.     The situation is the hinges have t...
7459252,2020-02-03 01:05:00+02:00,DigitalScribe,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge-fortunately-I-saw-it-early-and-didn-t-break-the/m-p/7459252?search-action-id=576742737572&search-result-uid=7459252,"['Envy x360 13"" Convertible', 'Microsoft Windows 10 (64-bit)']","Broken Hinge, fortunately I saw it early and didn't break the screen.  It is a bit scary to open and close it now, close to being unusable.  Now the question is, how is this going to get fixed? I a..."
7458807,2020-02-02 11:40:00+02:00,zaida2,https://h30434.www3.hp.com/t5/Notebook-Operating-System-and-Recovery/Laptop-Hinge-broken-left-side-of-laptop-cracked-warranty/m-p/7458807?search-action-id=576742737572&search-result-uid=7458807,"['2CQ57EA#ABU', 'Microsoft Windows 10 (32-bit)']","Hello,  I've had my HP Laptop for 3 years now, and the left side of my HP laptop is cracked, it's missing some parts. The right side of my laptop hinge is also broken. My laptop does not turn on a..."
7457590,2020-02-01 06:55:00+02:00,BERNARD15,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-pavilion-left-cover-hinge-broken/m-p/7457590?search-action-id=576742737572&search-result-uid=7457590,"['Microsoft Windows 10 (32-bit)', 'Pavilion g7-2351sf Notebook PC']",Laptop bought in France in 2013. No warranty left. Left cover hinge of my laptop is broken. How and where can I buy one spare to repair the hinge?
7456128,2020-01-31 04:36:00+02:00,Destino00,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Envy-x360-oled-hinge-problems/m-p/7456128?search-action-id=576742737572&search-result-uid=7456128,"['Envy x360 dr1031nl', 'Microsoft Windows 10 (64-bit)']","...as simply perfect build quality wise,so i‘m a bit concerned about these noises.Online there are a lot of posts talking about broken hinges and i’m worried this could happen to mine in future. In the e..."
7451781,2020-01-27 23:52:00+02:00,ContagiousMuch,https://h30434.www3.hp.com/t5/Gaming-Notebooks/Hinge-Problem-Strikes-Again/m-p/7451781?search-action-id=576742737572&search-result-uid=7451781,"['Microsoft Windows 10 (64-bit)', 'Omen 17-w']","Sadly, I join a group of many other HP Omen purchaser who have hinge problems that have scared, broken, and altered their laptops. My Omen 17-w gaming laptop did just the same. I bought a special b..."
7450313,2020-01-26 16:15:00+02:00,Marekh19,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinges-on-HP-15-g317cl/m-p/7450313?search-action-id=576742737572&search-result-uid=7450313,"['HP 15-g317cl', 'Microsoft Windows 10 (32-bit)']","Hello! So my computer on the left side part connected to my keyboard, right under the left hinge is having problems. It looks as if it is coming apart, and I believe it is due to the hinge on the r..."
7447314,2020-01-24 03:13:00+02:00,Iona44,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hand-side-hinge-broken-on-the-Pavillon/m-p/7447314?search-action-id=576742737572&search-result-uid=7447314,"['Pavillion', 'broken', 'hinge', 'pavillon']",The left hand side hinge that connects the screen and keyboard up has broken.  When I open and close the laptop the hinge is shifting and then seperating lower case from the upper case. The l...
7446945,2020-01-23 16:41:00+02:00,JHC2020,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/I-need-to-replace-the-bleep-ty-hinges-on-my-laptop/m-p/7446945?search-action-id=576742737572&search-result-uid=7446945,"['15-bs131nr', 'Microsoft Windows 10 (64-bit)']","So, the left hinge on my laptop has broken.  It is causing the screen case to crack. I have called support, and I cannot even speak to a person without agreeing to a minimum fee of $50.  I..."
7446612,2020-01-23 12:43:00+02:00,mikevalladao,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-ENVY-x360-15m-bp111dx-Left-Hinge-broken-now-display/m-p/7446612?search-action-id=576742737572&search-result-uid=7446612,"['HP ENVY x360 - 15m-bp111dx', 'Microsoft Windows 10 (64-bit)']",The left hinge is causing the display screen to separate and not work correctly. I have seen that this is a common problem with this laptop.  I bought this refurbished a little over a year ago for a...
7444766,2020-01-22 08:22:00+02:00,Impactful,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-on-relatively-new-laptop/m-p/7444766?search-action-id=576742737572&search-result-uid=7444766,"['LAPTOP', 'Microsoft Windows 10 (64-bit)', 'Pavillion Gaming 15-cx0xxx', 'broken hinge', 'hinge']","Pretty straight forward, came home to 2 screws falling out at the bottom of the screen, while the bezel being loosened from the screen. There has also been a disruption in network reach after this - ..."
7444596,2020-01-22 05:27:00+02:00,Swahan,https://h30434.www3.hp.com/t5/Gaming-Notebooks/Panel-broken/m-p/7444596?search-action-id=576742737572&search-result-uid=7444596,"['Microsoft Windows 10 (64-bit)', 'Pavilion 15-cx5600wm']",My laptop display panel near hinge is broken down please help
7383412,2020-01-20 20:25:00+02:00,JHC2020,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Laptop-Hinge/m-p/7383412?search-action-id=576742737572&search-result-uid=7383412,"['HP Laptop 15-bs131nr', 'Microsoft Windows 10 (64-bit)']","I have a laptop that is a couple of years old.  In the last week the hinge on the screen has broken, and the top of the laptop is separating from the screen.  This is a personal laptop t..."
7383226,2020-01-20 16:31:00+02:00,daidey,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-x360-display-hinges-broken-and-screen-blank/m-p/7383226?search-action-id=576742737572&search-result-uid=7383226,"['HP', 'HP Pavilion x360 Display Hinges Problem', 'HPDisplay', 'HPHinges', 'HPPavillion360', 'Microsoft Windows 10 (64-bit)', 'blackscreen']","Anyone else have a problem with the display hinges on the HP Pavilion x360 coming apart ? With my laptop, the lcd screen detached from the back lid without getting dropped or mishandled in anyway . L..."
7383043,2020-01-20 14:38:00+02:00,lioncat96,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/laptop-left-hinge-broken/m-p/7383043?search-action-id=576742737572&search-result-uid=7383043,['HP Notebook - 14-ck0517sa'],"...he left hinge is also slightly loose compared to the right hinge. However, my laptop has not been dropped or damaged so I don't know why or how this has happened. My warranty with hp expired less t..."
7380465,2020-01-18 11:53:00+02:00,bkeat23,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-broken-case-cracking-around-it/m-p/7380465?search-action-id=576742737572&search-result-uid=7380465,"['hinge', 'notebook']","I see others have had this problem and HP has stepped up in some cases.   I've opened a case, 5043026625, and was told it's out of warranty and they can't do anything except repair with a charge..."
7380449,2020-01-18 11:43:00+02:00,winkmr,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-left-hinge/m-p/7380449?search-action-id=576742737572&search-result-uid=7380449,"['HP Laptop 15-bs', 'Microsoft Windows 10 (64-bit)']","I have a left hinge on my HP laptop that has broken two times now. The first time it was within one  month of warranty expiration. They fixed for free and now , one year later, it is broken a..."
7378919,2020-01-17 07:12:00+02:00,AHogan,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-ENVY-x360-Convertible-broken-hinge/m-p/7378919?search-action-id=576742737572&search-result-uid=7378919,"['HP ENVY x360 Convertible 15-cp0xxx', 'HP Envy Hinge', 'Microsoft Windows 10 (32-bit)', 'broken hinge', 'hinge', 'hp support']","Hi everyone, I wonder if someone could help me?     I purchased my HP envy notebook in November 2018 and I haven't had any problems with it until recently. The hinge on the left side is s..."
7378808,2020-01-17 04:52:00+02:00,Yangy0303,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Envy-X360-Hinge-Back-Panel-problems/m-p/7378808?search-action-id=576742737572&search-result-uid=7378808,"['Envy x360 15.6""', 'Microsoft Windows 10 (64-bit)']",....com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Broken-Hinge/td-p/6793400     After a full week of back and forth wit the support center they are still insisting that I need to pay f...
7378439,2020-01-16 16:38:00+02:00,Patsyld925,https://h30434.www3.hp.com/t5/Notebook-Operating-System-and-Recovery/broken-hinge-ruining-laptop/m-p/7378439?search-action-id=576742737572&search-result-uid=7378439,['HP 15 - bs0xx'],"My right corner hinge is broken and it is pulling the screen casing apart if I open it. I am having to leave it open if I want to use it at all. It wasn't dropped or damaged in anyway, it just s..."
7378152,2020-01-16 12:15:00+02:00,LeaG7,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Pavilion-AL-106NA-Hinge-broken/m-p/7378152?search-action-id=576742737572&search-result-uid=7378152,"['Pavilion AL-106NA', 'hinge']",The right hand hinge on my laptop has broken and popped out of the case from under the keyboard bezel. How do I arrange replacement parts?
7377237,2020-01-15 18:19:00+02:00,raya18jem,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Right-Hinge-Broken-Corner-of-Laptop-is-cracked-and-opening/m-p/7377237?search-action-id=576742737572&search-result-uid=7377237,"['HP Laptop 17 - bs0xx', 'Microsoft Windows 10 (64-bit)']","Hello,    My HP 17 - bs0xx laptop right hinge broke and the right corner is cracked and bulging. The laptop was not dropped or fell. When I open and close the laptop the hinge is shifting and then s..."
7376973,2020-01-15 14:30:00+02:00,TheMizDuck,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-360-Left-Hinge-Screen-Splitting/m-p/7376973?search-action-id=576742737572&search-result-uid=7376973,"['ENVY 360', 'Microsoft Windows 10 (64-bit)']","I'm trying to find out if there is any kind of solution for this issue, which seems to be very widespread.   Several months ago, 2 days before my last semester of school, my hinge broke and t..."
7376853,2020-01-15 13:02:00+02:00,SackettGT03,https://h30434.www3.hp.com/t5/Business-Notebooks/HP-Envyx360-Hinge-Issue/m-p/7376853?search-action-id=576742737572&search-result-uid=7376853,"['HP ENVYx360', 'Microsoft Windows Server 2016', 'broken hinge']",...ome other co-workers that heard the crack realized that the hinge had popped out and the screen is now separating from the rest of the computer. After looking up this issue I now see that this has b...
7375641,2020-01-14 14:43:00+02:00,FPU,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinges-are-destroying-the-laptop/m-p/7375641?search-action-id=576742737572&search-result-uid=7375641,"['HP Notebook - 17-ca0008nf', 'Microsoft Windows 10 (64-bit)', 'Quality', 'break', 'hinge', 'plastic']","So this laptop is 1yr  and 4Months old.. and a few months after end of warranty, it's starting to fall apart.  It looks like the hinge broke inside. In turn this lets the hinge block as a w..."
7370104,2020-01-10 09:29:00+02:00,JPB07,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/ZBOOK-15-G5-Mobile-Workstation-Broken-hinge-not-accepting/m-p/7370104?search-action-id=576742741461&search-result-uid=7370104,"['Microsoft Windows 10 (64-bit)', 'ZBook 15 G5 mobile workstation', 'hinge', 'service', 'zbook']","...nd one of the hinges seems to have broken.  He's dropped the laptop off to us and we can see that apart from being worn in places, there is no damage (at all) to the laptop.  However, support wont f..."
7366597,2020-01-07 14:48:00+02:00,pjh-oh,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-hinge-and-frame-on-BS011DX-laptop/m-p/7366597?search-action-id=576742741461&search-result-uid=7366597,['Microsoft Windows 10 (64-bit)'],"The left hinge on my BS011DX laptop had been clicking for a while. And now it looks like it's broken. When I try to close it, it pulls the frame from around the display and makes a horrible noise. I..."
7366406,2020-01-07 12:58:00+02:00,lonnierash,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Who-can-I-contact-for-a-broken-screen-hinge/m-p/7366406?search-action-id=576742741461&search-result-uid=7366406,[],"I am just looking to contact HP to ask if the hinge for my computer screen laptop can be fixed.  This whole process of trying to get an answer for this has been, well, quite frustrating. Thank y..."
7365610,2020-01-06 23:23:00+02:00,CWilliams82,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Left-hinge-broken-HP-Notebook-15-bs234wm/m-p/7365610?search-action-id=576742741461&search-result-uid=7365610,"['HP Notebook - 15-bs234wm', 'Microsoft Windows 10 (64-bit)']",I have had my laptop for 8 months and the left hinge is broken.  I opened my laptop today and I heard a cracking noise.  The screen is not damaged but the plastic cover is popping open and I can't o...
7364780,2020-01-06 10:03:00+02:00,BarbaraAnn1,https://h30434.www3.hp.com/t5/Printing-Errors-or-Lights-Stuck-Print-Jobs/HP-Envy-4527-Printer-scanner-ink-Papertray-door-flap-hinge/m-p/7364780?search-action-id=576742741461&search-result-uid=7364780,[],Does anyone know where I can buy a replacement door/flap for the paper tray?
7363714,2020-01-05 08:20:00+02:00,Stumpy21,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-has-broken-away-from-the-lid-of-my-17-quot-laptop-HP/m-p/7363714?search-action-id=576742741461&search-result-uid=7363714,"['17-ak008na Laptop/Notebook', '926482-001', '926527-001', 'Microsoft Windows 10 (64-bit)', 'hinges']",The left hand hinge of my 17-ak008na laptop has come apart/broken away from the lid assembly  (The right hand mounting is also showing signs of failure). I dismantled it and obtained the part n...
7363649,2020-01-05 07:28:00+02:00,jam1941,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/cracked-case-over-hinge/m-p/7363649?search-action-id=576742741461&search-result-uid=7363649,['Touchscreen notebook'],"HP touch screen notebook model 15-bs013dx has top case that is cracked and coming apart over the left hinge.  It is less than 2 years old, but of course the warranty is expired.  It has a..."
7362202,2020-01-03 21:40:00+02:00,farmer_john,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-Convertible-with-broken-hinge/m-p/7362202?search-action-id=576742741461&search-result-uid=7362202,"['HP ENVY x360 Convertible 15m-bp1xx', 'Microsoft Windows 10 (64-bit)', 'broken', 'hinge', 'x360']",...nd questioning how to take care of this.  This computer is 2 years old so has no warranty.  I searched up broken hinge and am amazed at the number of issues that there are.  I just r...
7362036,2020-01-03 17:13:00+02:00,GAx360,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/HP-Envy-x360-broken-hinge/m-p/7362036?search-action-id=576742741461&search-result-uid=7362036,"['HP ENVY x360 Convertible', 'Microsoft Windows 10 (32-bit)']",...ssignment online. Both sides are broken and I have become even more concerned with the reviews I have seen. Has HP offered any resolve to this issue or is it a case by case basis. I need a functioning c...
7361241,2020-01-03 04:48:00+02:00,AJScubapro,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Hinge-broken-known-issue-HP-ENVY-17-j161ea-Leap-Motion-TS-SE/m-p/7361241?search-action-id=576742741461&search-result-uid=7361241,"['HP ENVY 17-j161ea Leap Motion TS SE Notebook PC', 'Microsoft Windows 10 (64-bit)']","Hi, the left hand hinge is broken on my laptop resulting in the touchscreen malfunctioning and potential other issues.  It seems this is a known issue with this product and that it is not, in f..."
7360811,2020-01-02 16:26:00+02:00,maisy4,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Broken-Hinge/m-p/7360811?search-action-id=576742741461&search-result-uid=7360811,['HP Notebook - 17z-ak000'],"My hinge recently broke for my laptop and I don't know what I should do. I bought my laptop for school in June of 2018, and the warranty is expired. I have previously seen others post about hinge p..."
7357633,2019-12-30 19:36:00+02:00,sagun140,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/HP-Envy-x360-M6-convertible-hinge-problem/m-p/7357633?search-action-id=576742741461&search-result-uid=7357633,"['HP ENVY x360 m6 Convertible', 'Microsoft Windows 10 (64-bit)']","Less than 2 years, the left hinge has broken and caused the screen to crack. I have kept this laptop on my desk for the last few weeks and have never used it in tablet mode during this time. Upon o..."
7356207,2019-12-29 14:37:00+02:00,winkmr,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-left-hinge/m-p/7356207?search-action-id=576742741461&search-result-uid=7356207,"['HP Laptop 15-bs', 'Microsoft Windows 10 (32-bit)']","One month shy of my warranty expiration , the left hinge on my hp broke. The keyboard side plastic hinge broke completely free from attachment point. Shipped and returned in two weeks for free. N..."
7353120,2019-12-26 15:02:00+02:00,badbrad1m,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/broken-17Z-laptop-case-camera-not-working/m-p/7353120?search-action-id=576742741461&search-result-uid=7353120,"['17z-ca000 CTO', 'Microsoft Windows 10 (64-bit)']","Bought this laptop just short of a year ago for my wife.  Recently discovered the case is broken at the hinges, and the camera has stopped working (no longer listed in device manager).  &n..."
7350160,2019-12-23 14:01:00+02:00,Otikokoso,https://h30434.www3.hp.com/t5/Notebook-Video-Display-and-Touch/Broken-screen-hinges-and-plastic-cover/m-p/7350160?search-action-id=576742741461&search-result-uid=7350160,"['Hp pavillion gaming 15-cx0xxx', 'Microsoft Windows 10 (64-bit)']",The screen hinges and plastic cover on my notebook is broken after a year of use. It started giving me cracking sounds earlier but not is totally broken with plastic bits lying around and the s...
7349242,2019-12-22 17:32:00+02:00,Need-Help01,https://h30434.www3.hp.com/t5/Printing-Errors-or-Lights-Stuck-Print-Jobs/HP6480-door-hinges-broke/m-p/7349242?search-action-id=576742741461&search-result-uid=7349242,"['HP Officejet J6480 All-in-One', 'Microsoft Windows 7 (64-bit)']",Installed new cartridges and now door will not close. Hinges are both broken. Error message says to close cartridge door.
7347952,2019-12-21 11:52:00+02:00,cal1952,https://h30434.www3.hp.com/t5/Notebook-Hardware-and-Upgrade-Questions/Is-the-HP-hinge-redesign-reliable/m-p/7347952?search-action-id=576742741461&search-result-uid=7347952,"['Microsoft Windows 10 (64-bit)', 'hp envy 17t']",...he past year.I'm wondering of this redesign is more reliable/effective in preventing the broken hinge problem a lot of us have seen.  Does anyone have any feedback on the new hinge design?   &n...
